date,year,month,region,industry,salary_uah
2021-07-01,2021,7,Україна,"Виробництво машин і устатковання, н.в.і.у.",12592.0
2021-07-01,2021,7,Україна,Тимчасове розміщування й організація харчування,8011.0
2021-07-01,2021,7,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",12887.0
2021-07-01,2021,7,Україна,Переробна промисловість,12927.0
2021-07-01,2021,7,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",8264.0
2021-07-01,2021,7,Україна,Добувна промисловість і розроблення кар'єрів,18757.0
2021-07-01,2021,7,Україна,Фінансова та страхова діяльність,23341.0
2021-07-01,2021,7,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",11954.0
2021-07-01,2021,7,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",18750.0
2021-07-01,2021,7,Україна,Промисловість,14323.0
2021-07-01,2021,7,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",12302.0
2021-07-01,2021,7,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",15723.0
2021-07-01,2021,7,Україна,Будівництво,10650.0
2021-07-01,2021,7,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,12956.0
2021-07-01,2021,7,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",12648.0
2021-07-01,2021,7,Україна,"Водопостачання; каналізація, поводження з відходами",10693.0
2021-07-01,2021,7,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",13008.0
2021-07-01,2021,7,Україна,Інформація та телекомунікації,24838.0
2021-07-01,2021,7,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",11115.0
2021-07-01,2021,7,Дніпропетровська,Усього,13290.0
2021-07-01,2021,7,Запорізька,Усього,13336.0
2021-07-01,2021,7,Донецька,Усього,14502.0
2021-07-01,2021,7,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,10774.0
2021-07-01,2021,7,Україна,Освіта,11541.0
2021-07-01,2021,7,Київська,Усього,13693.0
2021-07-01,2021,7,Україна,Операції з нерухомим майном,10730.0
2021-07-01,2021,7,Україна,Усього,13458.0
2021-07-01,2021,7,Україна,"Професійна, наукова та технічна діяльність",18691.0
2021-07-01,2021,7,Україна,Надання інших видів послуг,13006.0
2021-07-01,2021,7,Україна,"Мистецтво, спорт, розваги та відпочинок",11942.0
